ID_LAT_LON_YEAR_WEEK,emission
ID_-0.510_29.290_2022_40,4.66596426776363
ID_-0.510_29.290_2022_41,4.520169714179509
ID_-0.510_29.290_2022_42,4.3748819429741985
ID_-0.510_29.290_2022_43,4.3248564824369495
ID_-0.510_29.290_2022_44,4.295488981464118
ID_-0.510_29.290_2022_45,4.473106493226502
ID_-0.510_29.290_2022_46,4.595006302669159
ID_-0.510_29.290_2022_47,4.870152708465732
ID_-0.510_29.290_2022_48,4.40408886589291
ID_-0.528_29.472_2022_00,4.119603353012479
ID_-0.528_29.472_2022_01,4.264310446614357
ID_-0.528_29.472_2022_02,4.148551604287264
ID_-0.528_29.472_2022_03,4.233760999804745
ID_-0.528_29.472_2022_04,4.321735693021907
ID_-0.528_29.472_2022_05,4.54347888243757
ID_-0.528_29.472_2022_06,4.233792160180877
ID_-0.528_29.472_2022_07,3.939160999770112
ID_-0.528_29.472_2022_08,4.310061369303246
ID_-0.528_29.472_2022_09,4.30301402375914
ID_-0.528_29.472_2022_10,4.27068497341267
ID_-0.528_29.472_2022_11,4.063427142410517
ID_-0.528_29.472_2022_12,4.436704955430293
ID_-0.528_29.472_2022_13,3.5126768663089876
ID_-0.528_29.472_2022_14,4.8583915611222475
ID_-0.528_29.472_2022_15,4.37550665660221
ID_-0.528_29.472_2022_16,4.076230944305933
ID_-0.528_29.472_2022_17,4.817837557156403
ID_-0.528_29.472_2022_18,4.604231918985005
ID_-0.528_29.472_2022_19,3.3832868934285276
ID_-0.528_29.472_2022_20,4.002059128507144
ID_-0.528_29.472_2022_21,3.8831048177068888
ID_-0.528_29.472_2022_22,5.231109230658231
ID_-0.528_29.472_2022_23,4.262579790827985
ID_-0.528_29.472_2022_24,4.419861536491173
ID_-0.528_29.472_2022_25,4.348181598314465
ID_-0.528_29.472_2022_26,4.576363866928602
ID_-0.528_29.472_2022_27,4.128073712319912
ID_-0.528_29.472_2022_28,3.8711559931054995
ID_-0.528_29.472_2022_29,3.354343696975898
ID_-0.528_29.472_2022_30,4.565113627156271
ID_-0.528_29.472_2022_31,4.877863445153976
ID_-0.528_29.472_2022_32,4.34980435707032
ID_-0.528_29.472_2022_33,4.167444608427057
ID_-0.528_29.472_2022_34,4.1997293745687445
ID_-0.528_29.472_2022_35,3.7044867049473282
ID_-0.528_29.472_2022_36,4.611505577459283
ID_-0.528_29.472_2022_37,4.7523453509321545
ID_-0.528_29.472_2022_38,4.8988109552859225
ID_-0.528_29.472_2022_39,4.45163199242428
ID_-0.528_29.472_2022_40,4.523693980923265
ID_-0.528_29.472_2022_41,4.437395003830851
ID_-0.528_29.472_2022_42,4.428538588756376
ID_-0.528_29.472_2022_43,4.419385317635201
ID_-0.528_29.472_2022_44,4.224667517440159
ID_-0.528_29.472_2022_45,4.3774303558624545
ID_-0.528_29.472_2022_46,4.4659940832956595
ID_-0.528_29.472_2022_47,4.748754284273907
ID_-0.528_29.472_2022_48,4.353475635148421
ID_-0.547_29.653_2022_00,0.038972066104635585
ID_-0.547_29.653_2022_01,0.40773813414684973
ID_-0.547_29.653_2022_02,0.3933523848653555
ID_-0.547_29.653_2022_03,0.46003848544767295
ID_-0.547_29.653_2022_04,0.6133216147624737
ID_-0.547_29.653_2022_05,1.0156048411673
ID_-0.547_29.653_2022_06,0.6067897887599029
ID_-0.547_29.653_2022_07,0.21123495322048522
ID_-0.547_29.653_2022_08,0.5765985470159132
ID_-0.547_29.653_2022_09,0.6600069319264338
ID_-0.547_29.653_2022_10,0.7762680324499464
ID_-0.547_29.653_2022_11,0.8021899826866017
ID_-0.547_29.653_2022_12,1.200999197161129
ID_-0.547_29.653_2022_13,0.0
ID_-0.547_29.653_2022_14,2.696268364345329
ID_-0.547_29.653_2022_15,1.3530974711249601
ID_-0.547_29.653_2022_16,0.8797628575863691
ID_-0.547_29.653_2022_17,2.154347006978597
ID_-0.547_29.653_2022_18,1.9222325589901406
ID_-0.547_29.653_2022_19,0.6514109423856723
ID_-0.547_29.653_2022_20,1.1566929433017588
ID_-0.547_29.653_2022_21,0.8534458073399455
ID_-0.547_29.653_2022_22,2.126291718072604
ID_-0.547_29.653_2022_23,0.8198052180372825
ID_-0.547_29.653_2022_24,0.912431709670348
ID_-0.547_29.653_2022_25,0.84798797183698
ID_-0.547_29.653_2022_26,1.0632389184536664
ID_-0.547_29.653_2022_27,0.33772257853192444
ID_-0.547_29.653_2022_28,0.07542206079516722
ID_-0.547_29.653_2022_29,0.0
ID_-0.547_29.653_2022_30,0.6282015120007697
ID_-0.547_29.653_2022_31,1.188177093097231
ID_-0.547_29.653_2022_32,0.6230728669745607
ID_-0.547_29.653_2022_33,0.4092902593329253
ID_-0.547_29.653_2022_34,0.423288475244751
ID_-0.547_29.653_2022_35,0.11243992632899928
ID_-0.547_29.653_2022_36,0.8835222886075238
ID_-0.547_29.653_2022_37,0.6123636992424367
ID_-0.547_29.653_2022_38,0.9742913877662938
ID_-0.547_29.653_2022_39,1.0414343253248048
ID_-0.547_29.653_2022_40,0.3052681373295898
ID_-0.547_29.653_2022_41,0.11196821815777012
ID_-0.547_29.653_2022_42,0.17516421571623286
ID_-0.547_29.653_2022_43,0.5146547291783358
ID_-0.547_29.653_2022_44,0.26809749191712284
ID_-0.547_29.653_2022_45,0.488931813956955
ID_-0.547_29.653_2022_46,0.6599310594375374
ID_-0.547_29.653_2022_47,1.1492910541646932
ID_-0.547_29.653_2022_48,0.547606097957732
ID_-0.569_30.031_2022_00,95.90344063574948
ID_-0.569_30.031_2022_01,106.86977596149644
ID_-0.569_30.031_2022_02,109.60099972519474
ID_-0.569_30.031_2022_03,110.03803717158058
ID_-0.569_30.031_2022_04,112.1870624325456
ID_-0.569_30.031_2022_05,114.2731367352617
ID_-0.569_30.031_2022_06,113.36798183706014
ID_-0.569_30.031_2022_07,112.54194680157109
ID_-0.569_30.031_2022_08,113.14033839707365
ID_-0.569_30.031_2022_09,111.86471917198777
ID_-0.569_30.031_2022_10,118.58449756800451
ID_-0.569_30.031_2022_11,120.56534179015564
ID_-0.569_30.031_2022_12,120.30905263581955
ID_-0.569_30.031_2022_13,105.35361049158024
ID_-0.569_30.031_2022_14,134.7740327451692
ID_-0.569_30.031_2022_15,128.66689342606665
ID_-0.569_30.031_2022_16,126.2622081141871
ID_-0.569_30.031_2022_17,122.59283878317382
ID_-0.569_30.031_2022_18,124.39977436144663
ID_-0.569_30.031_2022_19,122.56097171825873
ID_-0.569_30.031_2022_20,121.78920191372454
ID_-0.569_30.031_2022_21,118.60558847415138
ID_-0.569_30.031_2022_22,117.99608604257155
ID_-0.569_30.031_2022_23,116.09555431395195
ID_-0.569_30.031_2022_24,115.7442410968401
ID_-0.569_30.031_2022_25,115.29449945488959
ID_-0.569_30.031_2022_26,115.2322468918368
ID_-0.569_30.031_2022_27,112.83510908104716
ID_-0.569_30.031_2022_28,112.28311145263767
ID_-0.569_30.031_2022_29,111.0689770603484
ID_-0.569_30.031_2022_30,111.82565734980942
ID_-0.569_30.031_2022_31,118.8230878753136
ID_-0.569_30.031_2022_32,118.62097073250158
ID_-0.569_30.031_2022_33,118.37591541246802
ID_-0.569_30.031_2022_34,119.22930349845664
ID_-0.569_30.031_2022_35,122.77256153269418
ID_-0.569_30.031_2022_36,127.12030127783196
ID_-0.569_30.031_2022_37,127.53423127155195
ID_-0.569_30.031_2022_38,128.57906731007506
ID_-0.569_30.031_2022_39,127.5978833892729
ID_-0.569_30.031_2022_40,128.45139334309337
ID_-0.569_30.031_2022_41,128.0508633684699
ID_-0.569_30.031_2022_42,131.13612485837993
ID_-0.569_30.031_2022_43,135.33485404043242
ID_-0.569_30.031_2022_44,118.25860158771854
ID_-0.569_30.031_2022_45,119.96314507043998
ID_-0.569_30.031_2022_46,120.96466503585975
ID_-0.569_30.031_2022_47,123.30313869606516
ID_-0.569_30.031_2022_48,117.77103717050655
ID_-0.598_29.102_2022_00,0.26360000838856007
ID_-0.598_29.102_2022_01,0.0
ID_-0.598_29.102_2022_02,0.0
ID_-0.598_29.102_2022_03,0.0
ID_-0.598_29.102_2022_04,0.17771019197758775
ID_-0.598_29.102_2022_05,0.4531440973451457
ID_-0.598_29.102_2022_06,0.054169260662805564
ID_-0.598_29.102_2022_07,0.0
ID_-0.598_29.102_2022_08,0.17285619809752706
ID_-0.598_29.102_2022_09,0.04075305948379195
ID_-0.598_29.102_2022_10,0.292372191630066
ID_-0.598_29.102_2022_11,0.2331399224857517
ID_-0.598_29.102_2022_12,0.5626311599309689
ID_-0.598_29.102_2022_13,0.9303908106983005
ID_-0.598_29.102_2022_14,0.0
ID_-0.598_29.102_2022_15,0.0
ID_-0.598_29.102_2022_16,0.0
ID_-0.598_29.102_2022_17,1.1737968762805027
ID_-0.598_29.102_2022_18,0.8885817108658122
ID_-0.598_29.102_2022_19,0.0
ID_-0.598_29.102_2022_20,0.14542384597745325
ID_-0.598_29.102_2022_21,0.0
ID_-0.598_29.102_2022_22,1.3213637357884525
ID_-0.598_29.102_2022_23,0.2174528646641102
ID_-0.598_29.102_2022_24,0.35548295790207485
ID_-0.598_29.102_2022_25,0.27464140274767807
ID_-0.598_29.102_2022_26,0.5908982884248711
ID_-0.598_29.102_2022_27,0.017381435676436168
ID_-0.598_29.102_2022_28,0.0
ID_-0.598_29.102_2022_29,0.0
ID_-0.598_29.102_2022_30,0.41259979615336295
ID_-0.598_29.102_2022_31,0.7528608814458652
ID_-0.598_29.102_2022_32,0.23613985109025173
ID_-0.598_29.102_2022_33,0.08131865336877624
ID_-0.598_29.102_2022_34,0.09503330821558004
ID_-0.598_29.102_2022_35,0.0
ID_-0.598_29.102_2022_36,0.17190865543784817
ID_-0.598_29.102_2022_37,0.4147290560813021
ID_-0.598_29.102_2022_38,0.6831348292112915
ID_-0.598_29.102_2022_39,0.0
ID_-0.598_29.102_2022_40,0.0
ID_-0.598_29.102_2022_41,0.0
ID_-0.598_29.102_2022_42,0.0
ID_-0.598_29.102_2022_43,0.0
ID_-0.598_29.102_2022_44,0.0066459312705958685
ID_-0.598_29.102_2022_45,0.1939785660361969
ID_-0.598_29.102_2022_46,0.2750591922965851
ID_-0.598_29.102_2022_47,0.5681374557022872
ID_-0.598_29.102_2022_48,0.13289253942613274
ID_-0.604_29.896_2022_00,61.393029007021106
ID_-0.604_29.896_2022_01,67.81238927458578
ID_-0.604_29.896_2022_02,69.40496797725183
ID_-0.604_29.896_2022_03,69.66468447738363
ID_-0.604_29.896_2022_04,70.8545956388456
ID_-0.604_29.896_2022_05,72.39273517600553
ID_-0.604_29.896_2022_06,71.62268750397278
ID_-0.604_29.896_2022_07,71.04024267038268
ID_-0.604_29.896_2022_08,71.5729317746845
ID_-0.604_29.896_2022_09,70.55010940525739
ID_-0.604_29.896_2022_10,70.88097539892475
ID_-0.604_29.896_2022_11,71.7159640165865
ID_-0.604_29.896_2022_12,72.13904839031528
ID_-0.604_29.896_2022_13,62.0767889927077
ID_-0.604_29.896_2022_14,86.39839717142901
ID_-0.604_29.896_2022_15,82.23629968064516
ID_-0.604_29.896_2022_16,80.4476029134597
ID_-0.604_29.896_2022_17,75.709324464911
ID_-0.604_29.896_2022_18,76.73695009117536
ID_-0.604_29.896_2022_19,75.05208729008228
ID_-0.604_29.896_2022_20,74.71807956772749
ID_-0.604_29.896_2022_21,72.38802272758784
ID_-0.604_29.896_2022_22,72.95855573196206
ID_-0.604_29.896_2022_23,71.20782561234688
ID_-0.604_29.896_2022_24,71.12068489729695
ID_-0.604_29.896_2022_25,70.90066787603973
ID_-0.604_29.896_2022_26,71.05995350963842
ID_-0.604_29.896_2022_27,69.32574138459715
ID_-0.604_29.896_2022_28,68.91197736516845
ID_-0.604_29.896_2022_29,67.90428210101904
ID_-0.604_29.896_2022_30,68.88649074763329
ID_-0.604_29.896_2022_31,72.82187883582846
ID_-0.604_29.896_2022_32,72.28326257812763
ID_-0.604_29.896_2022_33,72.09632575397616
ID_-0.604_29.896_2022_34,72.67567608217185
ID_-0.604_29.896_2022_35,74.21094539628292
ID_-0.604_29.896_2022_36,76.70587302806153
ID_-0.604_29.896_2022_37,76.11675011312167
ID_-0.604_29.896_2022_38,77.0743067398122
ID_-0.604_29.896_2022_39,78.40767778268692
ID_-0.604_29.896_2022_40,78.17365151139857
ID_-0.604_29.896_2022_41,78.23628985072799
ID_-0.604_29.896_2022_42,80.18719856957956
ID_-0.604_29.896_2022_43,83.12540621210853
ID_-0.604_29.896_2022_44,72.90740073966386
ID_-0.604_29.896_2022_45,73.75306084972829
ID_-0.604_29.896_2022_46,74.34427879703708
ID_-0.604_29.896_2022_47,75.68851456415983
ID_-0.604_29.896_2022_48,72.7412549508732
ID_-0.615_30.885_2022_00,74.0344349181717
ID_-0.615_30.885_2022_01,83.05699586208952
ID_-0.615_30.885_2022_02,85.14094332971378
ID_-0.615_30.885_2022_03,85.51317204267264
ID_-0.615_30.885_2022_04,87.0171947656342
ID_-0.615_30.885_2022_05,88.50611077346265
ID_-0.615_30.885_2022_06,87.68789466571303
ID_-0.615_30.885_2022_07,87.00748491308308
ID_-0.615_30.885_2022_08,87.57022677740383
ID_-0.615_30.885_2022_09,85.82904701403562
ID_-0.615_30.885_2022_10,86.27289835614711
ID_-0.615_30.885_2022_11,87.16213305489482
ID_-0.615_30.885_2022_12,87.48645843876513
ID_-0.615_30.885_2022_13,75.01619350317911
ID_-0.615_30.885_2022_14,101.77484606100717
ID_-0.615_30.885_2022_15,96.77488766779523
ID_-0.615_30.885_2022_16,94.58595265860758
ID_-0.615_30.885_2022_17,89.16437013723453
ID_-0.615_30.885_2022_18,90.51301617035737
ID_-0.615_30.885_2022_19,88.67204460748756
ID_-0.615_30.885_2022_20,88.2525632694322
ID_-0.615_30.885_2022_21,85.63441813095487
ID_-0.615_30.885_2022_22,85.46461275214364
ID_-0.615_30.885_2022_23,83.91784006520214
ID_-0.615_30.885_2022_24,83.5905099518226
ID_-0.615_30.885_2022_25,83.23304777195447
ID_-0.615_30.885_2022_26,83.25767614074275
ID_-0.615_30.885_2022_27,80.97816219842818
ID_-0.615_30.885_2022_28,80.49135010626885
ID_-0.615_30.885_2022_29,79.27006976668362
ID_-0.615_30.885_2022_30,79.60908733823743
ID_-0.615_30.885_2022_31,84.92042946218221
ID_-0.615_30.885_2022_32,84.42337463141489
ID_-0.615_30.885_2022_33,84.2650651238598
ID_-0.615_30.885_2022_34,84.95649322530726
ID_-0.615_30.885_2022_35,86.29028899048
ID_-0.615_30.885_2022_36,88.59785706572303
ID_-0.615_30.885_2022_37,88.31000756597786
ID_-0.615_30.885_2022_38,89.29922879116502
ID_-0.615_30.885_2022_39,91.1883576914495
ID_-0.615_30.885_2022_40,92.05921636252508
ID_-0.615_30.885_2022_41,92.24156200580161
ID_-0.615_30.885_2022_42,94.65110615367014
ID_-0.615_30.885_2022_43,97.96736211845604
ID_-0.615_30.885_2022_44,88.81700645886802
ID_-0.615_30.885_2022_45,89.740910318783
ID_-0.615_30.885_2022_46,90.37509755488732
ID_-0.615_30.885_2022_47,91.77458485822571
ID_-0.615_30.885_2022_48,88.95282850662512
ID_-0.627_29.773_2022_00,98.88540506274649
ID_-0.627_29.773_2022_01,109.26649974105658
ID_-0.627_29.773_2022_02,112.25011976935143
ID_-0.627_29.773_2022_03,112.64851872464605
ID_-0.627_29.773_2022_04,114.16404691665231
ID_-0.627_29.773_2022_05,115.4929516514501
ID_-0.627_29.773_2022_06,114.66005851871967
ID_-0.627_29.773_2022_07,113.89467123102902
ID_-0.627_29.773_2022_08,114.54381861152355
ID_-0.627_29.773_2022_09,112.20920020319632
ID_-0.627_29.773_2022_10,114.09289684340916
ID_-0.627_29.773_2022_11,115.27653665163696
ID_-0.627_29.773_2022_12,115.50894219165423
ID_-0.627_29.773_2022_13,101.97932494989927
ID_-0.627_29.773_2022_14,125.22071090411912
ID_-0.627_29.773_2022_15,120.17188257649796
ID_-0.627_29.773_2022_16,118.30729936266239
ID_-0.627_29.773_2022_17,114.61442892879116
ID_-0.627_29.773_2022_18,116.35808947004234
ID_-0.627_29.773_2022_19,114.63572168281542
ID_-0.627_29.773_2022_20,114.14268038247833
ID_-0.627_29.773_2022_21,111.17183097605825
ID_-0.627_29.773_2022_22,111.59247404519125
ID_-0.627_29.773_2022_23,110.21928322570552
ID_-0.627_29.773_2022_24,109.99615965474345
ID_-0.627_29.773_2022_25,109.44016944456071
ID_-0.627_29.773_2022_26,109.33906219851148
ID_-0.627_29.773_2022_27,107.14729805081538
ID_-0.627_29.773_2022_28,106.69305180445174
ID_-0.627_29.773_2022_29,105.41408630007618
ID_-0.627_29.773_2022_30,105.43003010026251
ID_-0.627_29.773_2022_31,109.95122045485562
ID_-0.627_29.773_2022_32,109.78161075598013
ID_-0.627_29.773_2022_33,109.47604609087664
ID_-0.627_29.773_2022_34,110.23801234359387
ID_-0.627_29.773_2022_35,112.43681825770187
ID_-0.627_29.773_2022_36,117.53418837722613
ID_-0.627_29.773_2022_37,117.95528212571146
ID_-0.627_29.773_2022_38,119.07318443149495
ID_-0.627_29.773_2022_39,116.01109729327744
ID_-0.627_29.773_2022_40,117.31250069474031
ID_-0.627_29.773_2022_41,116.28247300709086
ID_-0.627_29.773_2022_42,119.83811986354515
ID_-0.627_29.773_2022_43,123.84336073060435
ID_-0.627_29.773_2022_44,116.24158291787823
ID_-0.627_29.773_2022_45,117.14266815811449
ID_-0.627_29.773_2022_46,117.78541293294438
ID_-0.627_29.773_2022_47,119.14415738928285
ID_-0.627_29.773_2022_48,116.60889267888452
ID_-0.637_30.763_2022_00,37.02486261314727
ID_-0.637_30.763_2022_01,41.56998731516046
ID_-0.637_30.763_2022_02,42.85708227664029
ID_-0.637_30.763_2022_03,43.089045687097105
ID_-0.637_30.763_2022_04,44.06605837143149
ID_-0.637_30.763_2022_05,46.30875291436542
ID_-0.637_30.763_2022_06,45.57444081012793
ID_-0.637_30.763_2022_07,45.00520358350379
ID_-0.637_30.763_2022_08,45.42059842878052
ID_-0.637_30.763_2022_09,46.24094590571834
ID_-0.637_30.763_2022_10,46.20097058626004
ID_-0.637_30.763_2022_11,46.757998179623435
ID_-0.637_30.763_2022_12,47.153691120459634
ID_-0.637_30.763_2022_13,38.84431822924149
ID_-0.637_30.763_2022_14,63.53320844007147
ID_-0.637_30.763_2022_15,59.48819671572668
ID_-0.637_30.763_2022_16,57.603247443836885
ID_-0.637_30.763_2022_17,55.10390986532099
ID_-0.637_30.763_2022_18,55.69425842393691
ID_-0.637_30.763_2022_19,53.955535141346694
ID_-0.637_30.763_2022_20,53.21332828029251
ID_-0.637_30.763_2022_21,50.93497866871396
ID_-0.637_30.763_2022_22,51.17348385631217
ID_-0.637_30.763_2022_23,49.21102470703287
ID_-0.637_30.763_2022_24,49.03237813571104
ID_-0.637_30.763_2022_25,48.771011860089935
ID_-0.637_30.763_2022_26,48.81715569650609
ID_-0.637_30.763_2022_27,47.238023775172586
ID_-0.637_30.763_2022_28,46.728602180383405
ID_-0.637_30.763_2022_29,45.729867255853016
ID_-0.637_30.763_2022_30,46.833417889216456
ID_-0.637_30.763_2022_31,50.61733303234585
ID_-0.637_30.763_2022_32,50.097807306156376
ID_-0.637_30.763_2022_33,49.84637085547818
ID_-0.637_30.763_2022_34,50.52131738945413
ID_-0.637_30.763_2022_35,52.22109546671222
ID_-0.637_30.763_2022_36,55.02131358756574
ID_-0.637_30.763_2022_37,54.50106579815673
ID_-0.637_30.763_2022_38,55.33822558385032
ID_-0.637_30.763_2022_39,55.57808723808649
ID_-0.637_30.763_2022_40,55.11504347162627
ID_-0.637_30.763_2022_41,55.4656214471079
ID_-0.637_30.763_2022_42,56.9353770863439
ID_-0.637_30.763_2022_43,59.71520279575182
ID_-0.637_30.763_2022_44,47.95388544450254
ID_-0.637_30.763_2022_45,49.26661053402239
ID_-0.637_30.763_2022_46,49.93665418118212
ID_-0.637_30.763_2022_47,51.52861740730125
ID_-0.637_30.763_2022_48,47.29703258609985
ID_-0.653_30.447_2022_00,26.179208899609648
ID_-0.653_30.447_2022_01,29.103107996961956
ID_-0.653_30.447_2022_02,29.81912384316887
ID_-0.653_30.447_2022_03,29.97276536896524
ID_-0.653_30.447_2022_04,30.74556769833876
ID_-0.653_30.447_2022_05,32.76972734036196
ID_-0.653_30.447_2022_06,32.06551998171129
ID_-0.653_30.447_2022_07,31.4775559470834
ID_-0.653_30.447_2022_08,31.866752297912047
ID_-0.653_30.447_2022_09,32.550519184171
ID_-0.653_30.447_2022_10,33.099318158344744
ID_-0.653_30.447_2022_11,33.55972202010045
ID_-0.653_30.447_2022_12,33.89569956718011
ID_-0.653_30.447_2022_13,29.50250517216375
ID_-0.653_30.447_2022_14,43.03869657945967
ID_-0.653_30.447_2022_15,40.404408308716825
ID_-0.653_30.447_2022_16,39.25732271518637
ID_-0.653_30.447_2022_17,38.73450991997163
ID_-0.653_30.447_2022_18,38.75275506531184
ID_-0.653_30.447_2022_19,37.076551419870775
ID_-0.653_30.447_2022_20,37.01111739436464
ID_-0.653_30.447_2022_21,35.55191332906142
ID_-0.653_30.447_2022_22,36.4653094256414
ID_-0.653_30.447_2022_23,34.61509751356664
ID_-0.653_30.447_2022_24,34.44706178953984
ID_-0.653_30.447_2022_25,34.29837830548491
ID_-0.653_30.447_2022_26,34.409782059841106
ID_-0.653_30.447_2022_27,33.12256585198748
ID_-0.653_30.447_2022_28,32.64304111937556
ID_-0.653_30.447_2022_29,31.675289603934107
ID_-0.653_30.447_2022_30,32.83597518843566
ID_-0.653_30.447_2022_31,35.93087196825244
ID_-0.653_30.447_2022_32,35.34786836441254
ID_-0.653_30.447_2022_33,35.14042313192582
ID_-0.653_30.447_2022_34,35.41565706155407
ID_-0.653_30.447_2022_35,36.211342407790085
ID_-0.653_30.447_2022_36,38.206692074284014
ID_-0.653_30.447_2022_37,38.21947669209849
ID_-0.653_30.447_2022_38,38.918024627678605
ID_-0.653_30.447_2022_39,39.23155691350732
ID_-0.653_30.447_2022_40,38.33119735221014
ID_-0.653_30.447_2022_41,38.458479716260904
ID_-0.653_30.447_2022_42,39.301370360942116
ID_-0.653_30.447_2022_43,40.81882588114713
ID_-0.653_30.447_2022_44,33.96318137057806
ID_-0.653_30.447_2022_45,34.968873330122754
ID_-0.653_30.447_2022_46,35.52205378032189
ID_-0.653_30.447_2022_47,37.053856861063316
ID_-0.653_30.447_2022_48,33.34149045484398
ID_-0.659_30.341_2022_00,17.83194714233475
ID_-0.659_30.341_2022_01,19.795751283782177
ID_-0.659_30.341_2022_02,20.223795005644266
ID_-0.659_30.341_2022_03,20.34490362092974
ID_-0.659_30.341_2022_04,20.923449661643826
ID_-0.659_30.341_2022_05,22.384678571541553
ID_-0.659_30.341_2022_06,21.69674746202269
ID_-0.659_30.341_2022_07,21.19767676772851
ID_-0.659_30.341_2022_08,21.58880872640496
ID_-0.659_30.341_2022_09,22.10126471107709
ID_-0.659_30.341_2022_10,22.99469156555303
ID_-0.659_30.341_2022_11,23.219020192910747
ID_-0.659_30.341_2022_12,23.89026180779341
ID_-0.659_30.341_2022_13,20.196093083419598
ID_-0.659_30.341_2022_14,29.10224461879825
ID_-0.659_30.341_2022_15,26.91467017420851
ID_-0.659_30.341_2022_16,25.99405274814177
ID_-0.659_30.341_2022_17,26.637311512522842
ID_-0.659_30.341_2022_18,26.736870881351365
ID_-0.659_30.341_2022_19,25.15449576701005
ID_-0.659_30.341_2022_20,25.205637745390067
ID_-0.659_30.341_2022_21,24.034646458269435
ID_-0.659_30.341_2022_22,25.188603140929406
ID_-0.659_30.341_2022_23,23.45494021868646
ID_-0.659_30.341_2022_24,23.418326914889132
ID_-0.659_30.341_2022_25,23.242575568513164
ID_-0.659_30.341_2022_26,23.379670828458075
ID_-0.659_30.341_2022_27,22.290847558319935
ID_-0.659_30.341_2022_28,21.915993863417782
ID_-0.659_30.341_2022_29,21.02877039184452
ID_-0.659_30.341_2022_30,22.199626888174127
ID_-0.659_30.341_2022_31,24.36558792003748
ID_-0.659_30.341_2022_32,23.797019409497825
ID_-0.659_30.341_2022_33,23.599066508884324
ID_-0.659_30.341_2022_34,23.790269031778795
ID_-0.659_30.341_2022_35,24.193991938247645
ID_-0.659_30.341_2022_36,25.471521913799407
ID_-0.659_30.341_2022_37,25.849785651106362
ID_-0.659_30.341_2022_38,26.41975322027585
ID_-0.659_30.341_2022_39,25.874998144666034
ID_-0.659_30.341_2022_40,25.850155660452298
ID_-0.659_30.341_2022_41,26.174577950212626
ID_-0.659_30.341_2022_42,26.71575892310753
ID_-0.659_30.341_2022_43,27.80893492495861
ID_-0.659_30.341_2022_44,22.968177734798527
ID_-0.659_30.341_2022_45,23.595356751095466
ID_-0.659_30.341_2022_46,24.025873561072217
ID_-0.659_30.341_2022_47,25.432845942115183
ID_-0.659_30.341_2022_48,22.600272895141387
ID_-0.667_30.433_2022_00,79.83593449489912
ID_-0.667_30.433_2022_01,88.00045101019033
ID_-0.667_30.433_2022_02,90.30735783915088
ID_-0.667_30.433_2022_03,90.57870878004326
ID_-0.667_30.433_2022_04,92.30276363602572
ID_-0.667_30.433_2022_05,95.18405546212728
ID_-0.667_30.433_2022_06,94.2670610873755
ID_-0.667_30.433_2022_07,93.57069941821949
ID_-0.667_30.433_2022_08,94.07562713297143
ID_-0.667_30.433_2022_09,94.48566987750178
ID_-0.667_30.433_2022_10,95.37903609794482
ID_-0.667_30.433_2022_11,96.42815721822484
ID_-0.667_30.433_2022_12,96.9559176567385
ID_-0.667_30.433_2022_13,87.89521653654236
ID_-0.667_30.433_2022_14,116.35352227540783
ID_-0.667_30.433_2022_15,111.3799947146581
ID_-0.667_30.433_2022_16,108.53108057803912
ID_-0.667_30.433_2022_17,106.09809030480325
